key	text	tooltip
#Loc;1;text/db/start_pos_factions.loc		
start_pos_factions_long_description_2120156893	PLACEHOLDER	true
start_pos_factions_long_description_2120157393	PLACEHOLDER	true
start_pos_factions_long_description_2120157493	PLACEHOLDER	true
start_pos_factions_long_description_2120158293	PLACEHOLDER	true
start_pos_factions_long_description_2120158493	PLACEHOLDER	true
start_pos_factions_long_description_2120158793	PLACEHOLDER	true
start_pos_factions_long_description_2120159293	PLACEHOLDER	true
start_pos_factions_long_description_2120157292	PLACEHOLDER	true
start_pos_factions_long_description_2120158492	PLACEHOLDER	true
start_pos_factions_long_description_2120158792	PLACEHOLDER	true
start_pos_factions_long_description_2120158892	PLACEHOLDER	true
start_pos_factions_long_description_2120157691	PLACEHOLDER	true
start_pos_factions_long_description_2120158391	PLACEHOLDER	true
start_pos_factions_long_description_2120158991	PLACEHOLDER	true
start_pos_factions_long_description_2120156890	PLACEHOLDER	true
start_pos_factions_long_description_2120157290	PLACEHOLDER	true
start_pos_factions_long_description_2120158090	PLACEHOLDER	true
start_pos_factions_long_description_2120158690	PLACEHOLDER	true
start_pos_factions_long_description_2120157297	PLACEHOLDER	true
start_pos_factions_long_description_2120157797	PLACEHOLDER	true
start_pos_factions_long_description_2120158197	PLACEHOLDER	true
start_pos_factions_long_description_2120158697	PLACEHOLDER	true
start_pos_factions_long_description_2120159097	PLACEHOLDER	true
start_pos_factions_long_description_2120159197	PLACEHOLDER	true
start_pos_factions_long_description_2120157096	PLACEHOLDER	true
start_pos_factions_long_description_2120157196	PLACEHOLDER	true
start_pos_factions_long_description_2120157496	PLACEHOLDER	true
start_pos_factions_long_description_2120158796	PLACEHOLDER	true
start_pos_factions_long_description_2120159096	PLACEHOLDER	true
start_pos_factions_long_description_2120157895	PLACEHOLDER	true
start_pos_factions_long_description_2120158695	PLACEHOLDER	true
start_pos_factions_long_description_2120156994	PLACEHOLDER	true
start_pos_factions_long_description_2120157594	PLACEHOLDER	true
start_pos_factions_long_description_2120157894	PLACEHOLDER	true
